imdb_title_id,title,year,certificate,genre,runtime,description,IMDb_rating,MetaScore,ratingCount,directors,stars
tt12947978,The YouTube Arc,2020,,"Animation, Adventure, Comedy",140 min,"SMG3 forms his own gang and wants to steal the YouTube Remote, aiming to use it to erase the SMG4 crew from existence and completely taking over the SMG4 channel.",8.2,,31,Luke Lerdwichagul,"James Bailey,BonziBuddy,Jessica Fallico,Kevin Lerdwichagul"
tt12741024,Lungs,2020,,"Comedy, Drama",83 min,"The ice caps are melting, there's overpopulation, political unrest; everything's going to hell in a handcart - why on earth would someone bring a baby into this world?",8.4,,30,Matthew Warchus,"Claire Foy,Matt Smith"
tt11686784,Broken Truth,2020,,"Crime, Drama, Thriller",45 min,"It's about a man (Michael) who loves his neighbor woman (Jessica), and enter a problem after a problem until he know something that change the look of life for him, you'll cry when you understand his feelings",8.3,,30,Jason Saikaly,"Jason Saikaly,James Saikaly,Farida Haddad,Samira Saad"
tt8709338,Hard Luck Love Song,2020,,"Drama, Music, Romance",104 min,A gritty love story about a charismatic but down-on-his-luck troubadour living out of cheap motels and making bad decisions.,8.2,,29,Justin Corsbie,"Michael Dorman,Sophia Bush,Dermot Mulroney,RZA"
tt10111180,Millennium Bugs,2020,,Comedy,90 min,"Set in the last week of 1999, best friends Kelly and Miguel find themselves on the cusp of their future. Kelly has been floating through life after her parent's death. Drowning herself in ...                See full summary »",8.5,,28,Alejandro Montoya Marín,"Braden Anderson,Chad Brummett,Joseph Conway,Daniel Cruz"
tt10096114,The Glint of Darkness: Revolution,2020,,"Action, Crime, Mystery",51 min,"After the mysterious death of Heena Siddiqui, an investigative journalist at Global Post News, her colleague Nick decides to take her investigation forward with help from his long-time ...                See full summary »",8.2,,28,Shaarath Vihari,"Shaarath Vihari,Saikumar Guttikonda,Brinda Shivram,Arshiya Gul"
tt7955022,The MisEducation of Bindu,2020,,Comedy,92 min,"When a bullied Indian teen forges her mother's signature to test out of high school, she discovers she must pay a test fee by the 7th period, leaving her no choice but to turn to the students she desperately wants to leave.",8.5,,27,Prarthana Mohan,"David Arquette,Olli Haaskivi,Priyanka Bose,Hannah Alline"
tt6133524,Monuments,2020,,"Adventure, Comedy, Drama",94 min,"A young widower sidesteps grief, loss, and familial dysfunction when he steals his wife's ashes and sets off on an impulsive odyssey through America's heartland to find something he'd lost long before her death.",9.1,55        ,27,Jack C. Newell,"Rivkah Reyes,Marguerite Moreau,Joel Murray,David Pasquesi"
tt13280552,Katherine Jenkins Christmas Spectacular,2020,,Musical,140 min,"Classical music superstar Katherine Jenkins OBE returns to the iconic Royal Albert Hall, her all-time favourite venue, crafting a unique and unforgettable Christmas musical to play in ...                See full summary »",9.0,,27,"Lynne Page,Marcus Viner","Katherine Jenkins,Bill Nighy,Vanessa Redgrave,Rebecca Renn"
tt12617878,Windfall,2020,TV-MA,"Comedy, Crime, Drama",65 min,Marcus Crawsley is living a complacent day-to-day life at work and dealing with the same problems in his outside relationship - until he stumbles across two thousand dollars at work and has to deal with the man who it belongs to.,9.4,,27,Mike Barkhoff,"Mike Barkhoff,Travis Barkhoff,Yung Bong,Dillon Bosler"
tt12421418,Paramapatham,2020,,Fantasy,110 min,The fantasy game board adventure story of 4 friends and the how the game is start affect their daily lives.,8.2,,27,"Thanesh Perrabu,Perrabu Viknesh","Thanesh Perrabu,Viknes Perrabu,K.S. Maniam,Dr. Ganteeben"
tt11368494,The Most Important Film Ever Made: The Making of A One Crow World,2020,,"Comedy, Drama",230 min,"The chronicles of the making of an epic and experimental journey titled ""A One Crow World"". The relationship between a rookie film director and his cast are challenged as a documentarian takes advantage of their tense dynamic.",8.5,,27,"David Anghel,Pauli Janhunen Calderón","David Anghel,Sasha Ytterskog,Rebecka Andersson,Navid Ghaffarpour"
tt8355036,How Do You Know Chris?,2020,,Drama,86 min,"The inherently flawed chameleon Chris Black, 28, throws a party at his inner-city Melbourne apartment for people who have been prominent players in his life. But the guests arrive to a ...                See full summary »",9.1,,26,Ashley Harris,"Stephen Carracher,Luke Cook,Rachel Kim Cross,Lynn Gilmartin"
tt13360828,Excluded,2020,,Drama,86 min,"Alan, a teacher from Iranian Kurdistan, having been exposed to have taught Kurdish kids their mother tongue - a major crime punished by death in Iran - immigrates to Sweden with his family....                See full summary »",8.3,,26,Hiwa Abbasi,"Gino Astera,Hedayat Arzani,Johan Gry,Bahar Waysi"
tt12886356,Choroibeti: A Journey,2020,,Drama,97 min,"The struggles of a Bengali middle-class guy, Subhamoy, against his parents and the darker sides of the film industry, in trying to become an independent filmmaker.",9.0,,26,Amritangshu Chakravarty,"Suchanda Banerjee,Samir Biswas,Rimi Chakraborty,Sreyashi Chakraborty"
tt9692046,The Lost Scene V: Retribution,2020,,Action,52 min,"After seven years of searching, Niven has finally figured out the identity of the Mastermind, a mysterious figure who has been manipulating events and terrorist organizations for years. ...                See full summary »",8.3,,24,Tom Smith,"Tom Smith,Micah Woodward,Chris Mooney,Mark Bollinger"
tt8443874,Rolling Thunder,2020,,Comedy,84 min,"A feature film shot in one day, Rolling Thunder follows millennial director Benny Blake as he deals with a slew of catastrophes on the set of his big budget short film.",8.7,,24,Peter Curtis Pardini,"Jake Thomas Armbruster,Wes Studi,Joe Mantegna,Katherine Muise"
tt1859618,1,2020,,Drama,98 min,Early morning silence is broken by screeching tires as a helicopter bears down on a speeding vehicle. Not a single word of dialogue is spoken throughout the entire film.,8.4,,23,Andrzej Kozlowski,"Ethan Phillips,Alice Amter,London Bridges,Jude Ciccolella"
tt13053756,The Three Kings,2020,,"Comedy, Drama",104 min,"When Patrick is eight years old his absent father returns unexpectedly and in a brief but memorable encounter, sets him the challenge of 'The Three Kings'. Years later, Patrick traces the events of his father's life.",8.8,,23,Matthew Warchus,Andrew Scott
tt11669056,Stray Dogs,2020,,"Adventure, Thriller",84 min,"After a man's beloved dog passes, he embarks on a backpacking trip with his brother to bury his dog where he found him. Along the way they encounter a stranger on the run who turns their ...                See full summary »",9.3,,23,Adam Gascho,"Skyler Pinkerton,Tad Davies,Adam Gascho,April Martucci"
tt9354432,Alberto and the Concrete Jungle,2020,,"Adventure, Comedy, Drama",99 min,"Alberto Buenaventura is that increasingly common breed - a digital nomad living on the road, unattached. But not much else is common about him. He's not only a successful photojournalist; ...                See full summary »",9.0,,22,Chris Shimojima,"Alejandro Santoni,Julie Voshell,Rami Margron,Eileen Weisinger"
tt12685376,Giovanni's,2020,,"Biography, Drama, Romance",46 min,"In the 1950s, Giovanni, a black and gay American, left his native country to go to Paris where he thought he would find more tolerance.",8.7,,22,Amy Wright,"Cassey Cox,Gabriel Dostes,Heidi Gardner,Joshua Jackson"
tt12516768,Coming to Africa,2020,,"Comedy, Drama, Romance",94 min,"Adrian (Anwar Jamison), a philandering financial executive, has spent his entire life shunning Black consciousness and chasing corporate success. Adrian's brother, Buck (Khalil Kain), is an...                See full summary »",8.2,,22,Anwar Jamison,"Khalil Kain,Nana Ama McBrown,David Dontoh,Anwar Jamison"
tt10832072,Breaking Them Up,2020,,Comedy,95 min,"When resourceful 15 year-old Damien decides that his parents are all wrong for each other, he enlists best friend Erin to help him set them up with other people.",8.6,,22,Scott Dow,"Stephen Schneider,Kelen Coleman,Jakob Wedel,Tess Aubert"
tt9701082,The Bee-eaters,2020,,Drama,85 min,"The Bee-eaters is a coming of age story set in rural Staffordshire, England.",8.5,,21,K.T. Bird,"Matthew Gordon,Lily Edge,Kaine Zajaz,Robin Hooper"
tt11350286,Khökhö,2020,,Drama,124 min,"Death comes calling to an old woman, whose children rush home to see her. As she clings to life in the hope of seeing her missing daughter, the others return to their lives. Alone with his suffering mother, one son faces a terrible choice.",9.5,,21,Janchivdorj Jamyansuren,"Tsegmed Ayurzana,Zoljargal Batsaikhan,Bayra Bela,Tangad Borkhuu"
tt9290138,Why We Breathe,2020,,Drama,90 min,"A young woman and her daughter relocate from the big city to small-town Nolensville, TN to escape a violent past that will eventually catch up with them.",8.9,,20,D. Erik Parks,"Shelby Baltimore,Mellie Brackett,Jason Bynum,Donnie Clark"
tt9261052,The Five Rules of Success,2020,,"Crime, Thriller",83 min,An enterprising ex-convict overcomes tragedy by designing a modern-day guide to success for a society that failed him.,8.0,,20,Orson Oblowitz,"Isidora Goreshter,Jonathan Howard,Roger Guenveur Smith,Jon Sklaroff"
tt8924416,28½,2020,,Drama,93 min,Add a Plot,8.2,,20,Adriano Mendes,"Anabela Caetano,Sérgio Assunção,Sérgio Marcelino,Catherine Boyd-Bell"
tt8661444,Morris,2020,,Horror,74 min,"A young teenager named Morris dies tragically on a train line, his friends helpless to save him. Now adults, his former friends find the spirit of Morris seems to be out for revenge.",8.0,,20,Jason M.J. Brown,"Adam Probets,Tamara Glynn,Lamissah La-Shontae,Darren Randall"
tt2210955,The Colour of Spring,2020,,"Romance, Thriller",94 min,"Sarah and Sam seem like the perfect couple, but when Sarah gets her big stage break as an actress, Sam questions whether he's good enough for her. But then everything they thought they knew about their lives is a part of a deadly game.",8.3,,20,Paul Andrew Kimball,"Alexa Morden,Jamie Muscato,Holly Stevens,Ellie Heydon"
tt14488794,The Grave,2020,,Drama,132 min,The Grave is a story of a grave digger who has been digging graves for a century.,8.5,,20,Gazi Rakayet,"Anisul Hoque Borun,Gazi Amatun Nur Duti,Omar Faruque,Mousumi Hamid"
tt13192930,Hit Record,2020,,Comedy,75 min,"A high school senior and daughter of a Pastor is determined to become a pop star and break out of Choctaw, Oklahoma. In the hopes that it will boost her profile, she agrees to be the subject of a documentary.",8.0,,20,Ethan Cvitanic,"Daniel Brewer,Johnny Cameron,Ethan Cvitanic,Shug Cvitanic"
tt12915724,Jenna Bums the Loveseat,2020,,"Drama, Comedy",67 min,"On the way to begin her new life and career, Jenna crashes at her estranged brother Ryan's house. When Ryan discovers that his sister isn't doing as well as she lets on, he and his live-in ...                See full summary »",8.1,,20,"Carter Adkins,Bill Badi","Ashley Mayorquin,James Rosser,Amanda Nicole Ward,Stuart Anson"
tt6932766,Waikiki,2020,,Drama,77 min,"When a hula dancer on the run crashes into a broken spirit of a man, they begin a journey into a hidden world, developing a connection through humanity, nature, and culture.",8.0,,19,Christopher Kahunahana,"Peter Shinkoda,Danielle Zalopany,Jason Quinn,Kimo Kahoano"
tt2378840,The Lost Thoughts of Midnight,2020,,"Mystery, Thriller",80 min,"After catching his wife cheating, David takes Nicole to a secluded cabin in the woods for the weekend in hopes of rekindling their dying marriage.",8.6,,19,Miguelangelo Hexylvania,"Miguelangelo Hexylvania,David Rosati,Frank Cassella,Brian Dougherty"
tt12282354,Matthew Bourne's the Red Shoes,2020,,Romance,97 min,Add a Plot,8.1,,19,Matthew Bourne,"Adam Cooper,Dominic North,Ashley Shaw"
tt11377484,I'll Never Forget My High School Friends,2020,,"Comedy, Drama",98 min,"Filming their lives, 5 high-school friends document themselves drifting apart over their college years.",8.5,,19,"Sam Ashurov,Raza Rizvi","Ana Monfared,Marco Bermudez,Noah Pyzik,Michael Kishon"
tt9797932,Big Boys Don't Cry,2020,,"Biography, Crime, Drama",90 min,Paul Connolly (Michael Socha) recalls his harrowing childhood growing up in a children's home following a police investigation into his boyhood friend's suicide. As Paul struggles to build ...                See full summary »,8.0,,18,Steve Crowhurst,"Daniel Adegboyega,Victoria Alcock,Andrew Baguley,Julie Binysh"
tt6457210,We're Not Here to Fuck Spiders,2020,,Crime,85 min,"In early 2018, thousands of hours of secretly filmed footage, documenting day to day life in an ice dealer's house in South Sydney, was released, anonymously and without explanation, on the...                See full summary »",8.3,,18,Josh Reed,"Stephanie King,Lindsay Farris,Max Brown,Anthony Taufa"
tt13287064,Tales of a Scorpio's Stinger,2020,,Horror,45 min,"If you hurt animals, Kiera will stop at nothing to make you pay.",8.6,,18,"Jason J Eliot,Trey Lindsay","Evelyn Osorio Vaccaro,Jason J Eliot,Trey Lindsay,Vanessa Vander Pluym"
tt12762096,Marlene,2020,,Drama,110 min,"Marlene is a film inspired by Marlene Truscott, a housewife who fought to exonerate her husband from a crime he didn't commit. Marlene became involved in the fight for justice at a young ...                See full summary »",8.9,,18,Wendy Hill-Tout,"Kristin Booth,Greg Bryk,Julia Sarah Stone,Dempsey Bryk"
tt11771732,Gutta Mamis: Money Bag Tales,2020,,"Crime, Drama",83 min,"Their chase to get the bag, just might land them inside of one.",8.7,,18,Arthur Muhammad,"Santosha Nicole,Porsha Hall,Sophia Knolton,Greg Fat Bastard Miller"
tt9010446,Baby Gangsta,2020,,"Crime, Drama",69 min,"In the shadows of West LA, you're either the predator or you're the prey. LAPD veteran Detective Coleman (Slink Johnson) grew up in the Oakwood district of Venice, a crime-ridden side of LA...                See full summary »",9.1,,17,"Damond Collier,Juan Mabson,Rene Villar Rios","Leroy Bolts,Shatecia Broughton,Damiyon Brown,Tatiana Campbell"
tt6520962,Stan the Man,2020,,Romance,97 min,"Stan Mann (Steven Chase), a new money multi-millionaire, whose life consists of ladies, gambling and booze, lives at a 5-star hotel where the staff tends to his every need. Known as ""Stan ...                See full summary »",8.5,,17,Steven Chase,"Steven Chase,Anne Leighton,Katherine Kelly Lang,Bradley Joseph"
tt13155900,The Prayer List,2020,,Drama,103 min,Olympic hopeful sees her dreams shattered only to be guided to champion a more meaningful cause.,8.6,,17,Stevie Fernandez,"Mark Sherwood,Kelsey LaCourse,Svetlana Simmons,Sarah Ehambe"
tt4035198,Little Black Lie,2020,,"Drama, Romance, Thriller",119 min,A woman lies about being raped to cover up her own indiscretions setting her fiancé off on an obsessive search for her attacker.,9.1,,16,Todd Theman,"Nick Ballard,Jodie Bullock,Clayton LaDue,Stephanie Lynn"
tt11736856,Holland Road Massacre: The Legend of Pigman,2020,,Horror,77 min,"A horror film about an urban legend that comes to life; a masked manic, dubbed Pigman, stalks a pair of unlikely strangers in a bloody game of cat and mouse that can only end in brutal bloodshed.",8.6,,16,Emir Skalonja,"Heather Dunham,Kristina Santiago,Michael Balch,Robert A. Coldicott"
